average	stdmin	stdplus
349.65047500000003	275.10200319809536	424.1989468019047
349.72312500000004	275.1426948724567	424.3035551275434
349.7714250000001	275.18079247121415	424.362057528786
349.80549999999994	275.1366398044673	424.4743601955326
349.924225	275.2742315209355	424.5742184790645
349.946225	275.2441079093554	424.64834209064463
349.97295	275.2598720511061	424.686027948894
350.0691249999999	275.28870538724715	424.8495446127526
350.135	275.37106469928165	424.89893530071834
350.193825	275.40874468417513	424.9789053158249
350.27937499999996	275.42977444739597	425.12897555260395
350.3132750000001	275.44498420176313	425.18156579823705
350.33695	275.45900330507857	425.21489669492144
350.4473	275.5529122328916	425.3416877671084
350.445825	275.4727110437665	425.41893895623355
350.53269999999986	275.51748677154865	425.5479132284511
350.62235	275.6385046422998	425.6061953577002
350.65505	275.62761086339145	425.6824891366086
350.73665	275.6716844020095	425.8016155979905
350.83802499999996	275.8060515368531	425.8699984631468
350.86045	275.7426141622477	425.9782858377523
350.9371	275.8190890060313	426.0551109939687
350.98722499999997	275.85958941146055	426.1148605885394
350.9965249999999	275.8301776416283	426.1628723583715
351.085375	275.8723873836024	426.2983626163976
351.1934	276.00117912217246	426.38562087782753
351.22325000000006	276.0366294592582	426.4098705407419
351.25289999999995	276.033535907434	426.4722640925659
351.33697500000005	276.1115597467469	426.5623902532532
351.39677500000005	276.12822466206427	426.6653253379358
351.43175	276.16781712051585	426.6956828794842
351.50515000000007	276.25365136590307	426.7566486340971
351.531975	276.24494160563404	426.81900839436594
351.6161	276.3459980820406	426.88620191795945
351.675975	276.3525609212796	426.9993890787204
351.7390250000001	276.46913414366645	427.0089158563337
351.81149999999997	276.5090740643105	427.11392593568945
351.82984999999996	276.5254221021167	427.13427789788324
351.91485	276.6397980868495	427.1899019131505
351.97995000000003	276.65828222672576	427.3016177732743
352.05980000000005	276.7666867331813	427.3529132668188
352.0757000000001	276.7700787436158	427.3813212563844
352.11334999999997	276.799270271655	427.4274297283449
352.16987499999993	276.88087295913493	427.45887704086493
352.20965000000007	276.92131688106656	427.4979831189336
352.224425	276.9490906527228	427.4997593472772
352.27759999999995	277.0091838233592	427.5460161766407
352.3263749999999	277.0761719498794	427.5765780501205
352.35195000000004	277.14430872434576	427.5595912756543
352.37115000000006	277.15662770458493	427.5856722954152
352.43505000000005	277.21916179213866	427.65093820786143
352.4637500000001	277.2894982232947	427.63800177670555
352.47517500000004	277.2913998849902	427.6589501150099
352.54015000000004	277.4236565642871	427.65664343571297
352.52860000000004	277.39110792620244	427.66609207379764
352.56515	277.4333034429141	427.6969965570859
352.5793750000001	277.494617029195	427.66413297080516
352.60817499999996	277.53012616683986	427.68622383316006
352.6050250000001	277.5730258191548	427.63702418084546
352.6167	277.602603536002	427.63079646399797
352.642475	277.6467499548391	427.6382000451609
352.681825	277.7483384199377	427.6153115800623
352.6677	277.7551846066427	427.5802153933574
352.67502499999995	277.79030005175446	427.55974994824544
352.69725000000005	277.8495879524284	427.5449120475717
352.7032249999999	277.8933309950999	427.5131190048999
352.753925	277.96980966379124	427.5380403362087
352.74390000000005	277.96904599954075	427.51875400045935
352.722375	278.021243511686	427.423506488314
352.6969250000001	278.0129300504838	427.38091994951634
352.7158749999999	278.0248943774417	427.40685562255817
352.755	278.14139958057245	427.36860041942754
352.78419999999994	278.21952063128003	427.34887936871985
352.7785	278.24290905513664	427.3140909448634
352.7407500000001	278.2340314741685	427.2474685258317
352.73297499999995	278.2500570776711	427.2158929223288
352.7302249999999	278.33025901194065	427.13019098805916
352.6941750000001	278.2870106124603	427.1013393875399
352.698675	278.30377085113116	427.0935791488688
352.67084999999986	278.37367175494467	426.96802824505505
352.65192500000006	278.3806417515643	426.9232082484358
352.64429999999993	278.4026317700901	426.88596822990974
352.637475	278.4295576306291	426.84539236937087
352.61370000000005	278.4382268534808	426.7891731465193
352.5888750000001	278.4385389683315	426.7392110316687
352.55184999999994	278.469198701754	426.6345012982459
352.52542500000004	278.455943907283	426.5949060927171
352.4596250000001	278.4715744426001	426.44767555740003
352.45675	278.4703325097775	426.4431674902225
352.43562499999996	278.49888598965157	426.37236401034835
352.37879999999984	278.4890850634134	426.26851493658626
352.37682500000005	278.54277894538933	426.2108710546108
352.3034	278.5234974997934	426.0833025002066
352.26989999999995	278.52312157178653	426.01667842821337
352.23485000000005	278.52902862795713	425.94067137204297
352.178	278.51334001911096	425.84265998088904
352.14670000000007	278.516476300693	425.77692369930713
352.09627499999993	278.5679013919201	425.6246486080798
352.1002250000001	278.5936328730053	425.6068171269949
352.00607499999995	278.5267144470571	425.4854355529428
351.9788749999999	278.54914414791676	425.40860585208304
351.950575	278.56346714927207	425.33768285072796
351.9021249999999	278.55137762337546	425.25287237662434
351.8039749999999	278.5230141890609	425.08493581093893
351.80325	278.5827729905766	425.0237270094234
351.74570000000006	278.58460173828723	424.9067982617129
351.6926000000001	278.55342523442044	424.8317747655797
351.6698	278.54961888213074	424.7899811178693
351.59614999999997	278.5556795122115	424.63662048778843
351.5254	278.51963904142906	424.5311609585709
351.47705	278.5075275951117	424.44657240488834
351.3880000000001	278.4504129189895	424.32558708101067
351.38927499999994	278.50107378471836	424.2774762152815
351.3313999999999	278.4892144003078	424.17358559969205
351.300175	278.4926843617122	424.10766563828787
351.190775	278.4515064109196	423.93004358908036
351.18584999999996	278.49482972839076	423.87687027160916
351.125275	278.4753946084992	423.7751553915008
351.080675	278.4717404043225	423.6896095956775
351.0584	278.47754071058404	423.639259289416
351.00042500000006	278.4516509469923	423.54919905300784
350.922325	278.42025893758097	423.42439106241903
350.88615	278.46936719154115	423.3029328084588
350.847025	278.4633446844456	423.23070531555436
350.763575	278.4392794141156	423.0878705858844
350.7970000000001	278.4663449659829	423.12765503401727
350.718025	278.45037312501256	422.98567687498746
350.66152500000004	278.43890550029363	422.88414449970645
350.61990000000003	278.46679355412346	422.7730064458766
350.57790000000006	278.4670140670149	422.68878593298524
350.57622499999997	278.49170396826685	422.6607460317331
350.4923	278.46236973826785	422.52223026173215
350.47962500000006	278.50592929119006	422.45332070881005
350.43925	278.51931133041063	422.3591886695894
350.40830000000005	278.4834904979235	422.3331095020766
350.3669	278.48235205198824	422.25144794801173
350.35187500000006	278.51320303942316	422.19054696057697
350.303475	278.51531313956946	422.0916368604305
350.2321750000001	278.4721357793839	421.9922142206163
350.2225499999999	278.54016151197936	421.90493848802043
350.15907500000003	278.552979696462	421.76517030353807
350.1234	278.54491586936194	421.70188413063806
350.08937499999996	278.5213185031635	421.6574314968364
350.0640249999999	278.5502168265123	421.5778331734875
349.97982499999983	278.49265714524165	421.466992854758
349.9626	278.5410476226539	421.38415237734614
349.90692499999994	278.53009775915535	421.28375224084454
349.872925	278.5305948697094	421.21525513029064
349.845725	278.5786706017763	421.1127793982237
349.8639	278.60357467699856	421.12422532300144
349.80485	278.6008902710811	421.0088097289189
349.72115	278.5430405050331	420.89925949496694
349.71172499999994	278.59226265565025	420.83118734434964
349.6985	278.6087187937676	420.78828120623245
349.63982500000003	278.62302662916125	420.6566233708388
349.56882500000006	278.60496821822437	420.53268178177575
349.56884999999994	278.5888709532469	420.548829046753
349.54215	278.61636131050074	420.46793868949925
349.51617500000003	278.6140003962238	420.4183496037763
349.51179999999994	278.64686814820175	420.3767318517981
349.465025	278.6649110645382	420.26513893546183
349.45105	278.7088870916785	420.1932129083215
349.4156999999999	278.6758265143907	420.1555734856091
349.42125	278.69100912286524	420.15149087713473
349.4471	278.75462187544986	420.1395781245501
349.397925	278.7295513724049	420.0662986275951
349.4027749999999	278.7726041222201	420.0329458777797
349.4304000000001	278.8489782281202	420.01182177187997
349.42684999999994	278.86743591918787	419.986264080812
349.3971	278.8734445247625	419.92075547523757
349.440025	278.9313034552551	419.9487465447449
349.414875	278.93475311049576	419.8949968895042
349.381475	278.97553395629706	419.787416043703
349.3976499999998	278.9842667385239	419.81103326147576
349.40225	279.0171082026185	419.7873917973815
349.4222999999999	279.0462257704721	419.79837422952767
349.451475	279.1030773647349	419.79987263526516
349.4472	279.1373927149562	419.7570072850438
349.4507	279.16096196691296	419.740438033087
349.44785	279.1766843815367	419.71901561846335
349.44012499999997	279.1750710488403	419.7051789511596
349.4679749999999	279.23403905216645	419.70191094783337
349.46547499999986	279.27333354777335	419.65761645222636
349.49975000000006	279.31448640651126	419.68501359348886
349.51127500000007	279.3296428018289	419.6929071981712
349.53329999999994	279.4137046285205	419.65289537147936
349.54110000000014	279.38463845339703	419.69756154660325
349.5712499999999	279.43037360871506	419.71212639128476
349.58862500000004	279.48136407836387	419.6958859216362
349.5568249999999	279.4979457340969	419.6157042659029
349.642925	279.53514359865073	419.75070640134925
349.65585000000016	279.5622286987184	419.7494713012819
349.6292749999999	279.57956433322147	419.6789856667783
349.67472500000014	279.61642522331863	419.73302477668165
349.704225	279.65515571657284	419.7532942834272
349.7446250000001	279.7063310927783	419.78291890722187
349.7388749999999	279.66327444274907	419.8144755572507
349.7748	279.7168015432927	419.83279845670734
349.7981000000001	279.6734613001109	419.9227386998893
349.8162000000001	279.7231753212919	419.9092246787083
349.8794249999999	279.7726590583708	419.98619094162905
349.869525	279.75724032677476	419.98180967322526
349.90869999999995	279.82801680049056	419.98938319950935
349.87079999999986	279.73584076132914	420.0057592386706
349.90762500000005	279.7028164885144	420.11243351148573
349.94765000000007	279.78553473059344	420.1097652694067
349.9506	279.7195585536424	420.1816414463576
349.9676750000001	279.6931299084851	420.2422200915151
349.97014999999993	279.70161636952275	420.2386836304771
350.02522499999986	279.75652609803944	420.2939239019603
350.04027499999995	279.7149911079361	420.3655588920638
350.0490250000001	279.71322757205894	420.38482242794123
350.04875000000004	279.6757230160234	420.42177698397666
350.0836	279.68824883005414	420.47895116994584
350.114175	279.70377422075165	420.5245757792483
350.10697500000003	279.6488304738037	420.5651195261964
350.132775	279.6180599766492	420.64749002335077
350.14515000000006	279.64427392794335	420.64602607205677
350.22030000000007	279.68102566144455	420.7595743385556
350.19380000000007	279.61560342619975	420.7719965738004
350.2180500000001	279.6286165995435	420.80748340045676
350.2528499999999	279.6421340538526	420.8635659461472
350.3176749999999	279.6280419929643	421.0073080070355
350.30435	279.64242134653415	420.96627865346585
350.31374999999997	279.6125053565179	421.01499464348205
350.3300999999999	279.58205896994735	421.07814103005245
350.3862499999999	279.6187850030997	421.15371499690013
350.3839500000001	279.559821156452	421.20807884354815
350.38967499999995	279.58489271398923	421.1944572860107
350.433625	279.54313885880913	421.3241111411909
350.512875	279.6096795581909	421.4160704418091
350.506	279.57201308223256	421.4399869177674
350.5368500000001	279.6072482474349	421.46645175256526
350.57214999999997	279.6175314126416	421.52676858735833
350.63107500000007	279.6844865455904	421.57766345440973
350.63775	279.64620321562927	421.6292967843707
350.65122499999995	279.67303701859	421.6294129814099
350.741175	279.75296980051365	421.72938019948634
350.7021	279.68594343482107	421.7182565651789
350.7594	279.78398701853155	421.7348129814685
350.82015000000007	279.8127598090664	421.82754019093375
350.8477750000001	279.84403479200563	421.8515152079946
350.85745	279.8837343328778	421.83116566712215
350.85880000000003	279.84864866084285	421.8689513391572
350.91509999999994	279.8921842436048	421.9380157563951
350.963975	279.9839903393622	421.9439596606378
350.979875	280.0369633194848	421.9227866805152
351.0441999999999	280.09101708119067	421.9973829188091
351.023675	280.0615613697721	421.98578863022794
351.03444999999994	280.0876356564545	421.9812643435454
351.04409999999996	280.1032295493916	421.98497045060833
351.0874749999999	280.2026400516883	421.97230994831153
351.107525	280.2297123009658	421.98533769903423
351.10965	280.27202820460445	421.9472717953955
351.12880000000007	280.293288772862	421.9643112271381
351.12947500000007	280.26177122741143	421.9971787725887
351.1447249999998	280.31604412848156	421.9734058715181
351.1786499999999	280.39654183926837	421.9607581607314
351.1869000000001	280.4212959777069	421.9525040222933
351.2187	280.4794407883713	421.95795921162875
351.2285749999998	280.5146576608764	421.9424923391232
351.18360000000007	280.509724515561	421.85747548443914
351.23455000000007	280.5694491297862	421.8996508702139
351.21185	280.58813272225046	421.8355672777496
351.19825	280.57563463786903	421.8208653621309
351.1695	280.56815123065996	421.7708487693401
351.16815	280.58373803618537	421.7525619638147
351.17814999999996	280.648419474657	421.70788052534294
351.12955	280.6276451647581	421.63145483524187
351.17217500000004	280.68512496033406	421.659225039666
351.1715	280.7021121769885	421.64088782301144
351.1197499999999	280.70295914591804	421.53654085408175
351.12004999999994	280.7821265539847	421.45797344601516
351.11154999999997	280.75941698544597	421.46368301455396
351.1117249999999	280.7942467019311	421.4292032980687
351.10052500000006	280.88103867889845	421.3200113211017
351.08340000000004	280.86384841826464	421.30295158173544
351.060425	280.8755405401366	421.2453094598634
351.04179999999997	280.9099672814691	421.1736327185308
351.0172250000001	280.9466121749764	421.0878378250238
351.015225	280.96624563431345	421.0642043656865
350.98067500000013	280.95160840998074	421.00974159001953
350.98952500000007	281.05234853104776	420.9267014689524
350.94252500000005	281.00158442904853	420.88346557095156
350.8859749999999	281.007493750946	420.7644562490538
350.8691749999999	281.04153250045414	420.6968174995457
350.84812500000004	281.03890981919903	420.65734018080104
350.80857499999996	281.09574239262145	420.5214076073785
350.751025	281.04874596534887	420.4533040346512
350.73580000000015	281.04030928926625	420.43129071073406
350.670725	281.031043402513	420.31040659748703
350.64267499999994	281.1154282799595	420.1699217200404
350.61055	281.1011420921671	420.1199579078329
350.545275	281.0554361784185	420.0351138215815
350.46782499999995	281.06672630268554	419.86892369731436
350.45324999999997	281.08553932754444	419.8209606724555
350.37455	281.07067841985304	419.67842158014696
350.3991750000001	281.15281958583864	419.6455304141616
350.3059999999999	281.10759522395034	419.5044047760495
350.233175	281.0783963784588	419.3879536215412
350.2211250000001	281.1406976655562	419.30155233444395
350.12294999999995	281.1208393971532	419.1250606028467
350.1128	281.14552184173135	419.08007815826863
350.012225	281.1064332410747	418.9180167589253
349.991875	281.1502342648361	418.83351573516387
349.9434749999999	281.19558411235613	418.6913658876437
349.94472500000006	281.22900097413117	418.66044902586896
349.86069999999995	281.23194991769117	418.48945008230874
349.82814999999994	281.21186454947804	418.44443545052184
349.7807	281.22722097187193	418.3341790281281
349.72704999999996	281.3037617912512	418.15033820874874
349.6895499999999	281.26378210370586	418.1153178962939
349.65347499999996	281.29260575889555	418.01434424110437
349.60417499999994	281.33602400120424	417.87232599879565
349.5428249999999	281.3117285410218	417.77392145897795
349.5544249999999	281.3719412289141	417.7369087710857
349.4731999999999	281.378392766188	417.5680072338118
349.43567499999995	281.3944088501892	417.47694114981067
349.40919999999994	281.420744064378	417.39765593562186
349.3514	281.4064542141654	417.2963457858346
349.33162500000003	281.49249887919586	417.1707511208042
349.271125	281.4934266969492	417.04882330305077
349.29317499999996	281.60745303632154	416.9788969636784
349.25425	281.59809077123873	416.9104092287613
349.23865	281.6306403249068	416.84665967509324
349.25204999999994	281.74399740368	416.7601025963199
349.19660000000005	281.7494254662214	416.6437745337787
349.1728750000001	281.7582388687461	416.5875111312541
349.145775	281.84187377522426	416.44967622477577
349.113075	281.8561280482585	416.3700219517415
349.08095000000003	281.90882116558316	416.2530788344169
349.04767499999997	281.9386226674765	416.1567273325234
349.0344	281.9894156667928	416.0793843332072
349.00717499999996	282.0638976038015	415.95045239619844
349.06142499999993	282.1654239644793	415.95742603552054
349.0141	282.16024719337406	415.8679528066259
348.99580000000003	282.23946445003145	415.7521355499686
348.96282500000007	282.2857791851593	415.63987081484083
348.93260000000004	282.376824062896	415.4883759371041
348.955275	282.42351484592484	415.4870351540751
348.88415	282.4497014775843	415.31859852241564
348.8897750000001	282.486838180727	415.2927118192732
348.865275	282.5524022632577	415.1781477367423
348.885475	282.66503647080134	415.10591352919863
348.87187499999993	282.73083347841987	415.01291652158
348.8431249999999	282.70578768166376	414.980462318336
348.821425	282.78511390001216	414.8577360999878
348.82687500000003	282.83625531993204	414.817494680068
348.799875	282.8632841265754	414.73646587342455
348.813	282.9674860848516	414.6585139151484
348.7758	282.9894762312257	414.5621237687743
348.78522499999997	283.0381021053487	414.53234789465125
348.79112499999997	283.0537795431793	414.5284704568206
348.75885	283.11751871225493	414.40018128774506
348.74917500000004	283.1332423826519	414.3651076173482
348.75772500000005	283.1768681628149	414.3385818371852
348.739275	283.21661200696093	414.2619379930391
348.72565000000003	283.2837616800753	414.16753831992474
348.72384999999997	283.29708952060975	414.1506104793902
348.7358999999999	283.3827965297744	414.0890034702254
348.73910000000006	283.4235615432898	414.05463845671034
348.74295000000006	283.478242271416	414.00765772858415
348.7312	283.48192191885954	413.98047808114046
348.73835	283.5402472681912	413.93645273180886
348.7778750000001	283.6686580387328	413.8870919612674
348.8286250000001	283.76798957092996	413.88926042907025
348.814575	283.7443221632054	413.88482783679456
348.84074999999996	283.87357551482245	413.80792448517747
348.84787499999993	283.9469799444664	413.74877005553344
348.87777500000004	283.94932710176073	413.80622289823935
348.91677500000003	284.08069379227766	413.7528562077224
348.9375750000001	284.11403916466963	413.76111083533056
348.9453000000001	284.1244814730021	413.76611852699807
348.98159999999996	284.23029094883094	413.732909051169
349.0178750000002	284.3161384803412	413.71961151965917
349.04387500000007	284.34482453742083	413.7429254625793
349.0671249999999	284.40989757754255	413.7243524224573
349.09097499999996	284.5274243078767	413.65452569212323
349.14005	284.5653525574451	413.7147474425548
349.2104	284.697308284907	413.72349171509296
349.2266999999998	284.7109894101753	413.7424105898244
349.28827499999994	284.82474733164025	413.75180266835963
349.31747499999994	284.8963479208392	413.73860207916067
349.38019999999995	284.98180285682565	413.77859714317424
349.46425000000005	285.08403974531467	413.84446025468543
349.44649999999996	285.11689157977094	413.776108420229
349.5064	285.21959155308764	413.79320844691233
349.554675	285.29347937255017	413.8158706274498
349.55695000000014	285.3186298145571	413.7952701854432
349.643275	285.4209538795409	413.86559612045914
349.688475	285.47981886938646	413.8971311306135
349.74472499999996	285.60180888216684	413.8876411178331
349.7282000000001	285.55293885904325	413.9034611409569
349.789075	285.67784560319797	413.9003043968021
349.86447499999997	285.7453904241159	413.98355957588404
349.8844250000001	285.8048256750638	413.96402432493636
349.9713249999999	285.94439427690986	413.99825572309
349.9468499999999	285.91060345339554	413.9830965466043
350.03294999999997	286.0701156006591	413.99578439934083
350.090375	286.11757650419884	414.06317349580115
350.13197500000007	286.2160963427808	414.0478536572193
350.1610999999999	286.2317160839164	414.09048391608343
350.23067499999996	286.36342474277205	414.09792525722787
350.23069999999996	286.3622674349996	414.09913256500033
350.33002500000003	286.5080996841309	414.15195031586916
350.38135000000005	286.5330206492841	414.229679350716
350.399275	286.62753619510795	414.171013804892
350.4313	286.69151669938	414.17108330062007
350.541875	286.77631096297944	414.3074390370206
350.5522749999999	286.8082768240981	414.2962731759017
350.5946	286.8608651726733	414.3283348273267
350.65154999999993	286.9532613228502	414.34983867714965
350.7508	287.0666421841821	414.43495781581794
350.81364999999994	287.14740042004195	414.47989957995793
350.8450000000001	287.23180769014976	414.4581923098504
350.94647499999996	287.35818797204666	414.53476202795326
350.9985499999999	287.4026069949819	414.5944930050179
351.07712499999997	287.5604668601122	414.59378313988776
351.13672499999996	287.6069625555411	414.6664874444588
351.22197500000004	287.741485404185	414.70246459581506
351.26697499999995	287.8228764633797	414.7110735366202
351.3534249999999	287.91736716816126	414.78948283183854
351.43904999999995	288.0824666806834	414.7956333193165
351.568075	288.21817226629906	414.917977733701
351.60235	288.2659395426059	414.9387604573941
351.6668	288.34950498742074	414.9840950125793
351.7807499999999	288.46157291803286	415.09992708196694
351.868	288.59316012979565	415.14283987020434
351.92834999999997	288.69839752945404	415.1583024705459
352.0320500000001	288.8426859420552	415.22141405794497
352.1407	288.98470282902656	415.2966971709734
352.2148249999999	289.0773953651599	415.35225463483994
352.26300000000003	289.16704603621565	415.3589539637844
352.39195000000007	289.33939976016046	415.44450023983967
352.50095	289.4699357578231	415.53196424217685
352.59049999999996	289.5728435293726	415.6081564706273
352.67230000000006	289.6897165073392	415.65488349266093
352.78362500000014	289.83792532492805	415.72932467507223
352.8511000000001	289.94414163417224	415.75805836582794
352.961175	290.06858683021346	415.8537631697866
353.03277499999996	290.20080481702405	415.86474518297587
353.12965	290.3336280270478	415.9256719729523
353.27577500000007	290.54161541947826	416.0099345805219
353.36379999999997	290.64617360151453	416.0814263984854
353.4115249999999	290.73151862715906	416.0915313728408
353.5437749999999	290.9433077431625	416.14424225683734
353.64705	291.05336386156023	416.24073613843973
353.70732499999997	291.1902436768178	416.22440632318217
353.874325	291.37430394184855	416.37434605815145
353.945275	291.495171940042	416.395378059958
354.03467500000005	291.62201285905803	416.44733714094207
354.14865	291.7874199609966	416.50988003900335
354.23625	291.8803530307678	416.59214696923215
354.3543249999999	292.09063538141584	416.61801461858397
354.45612499999993	292.2077045998856	416.7045454001143
354.54647500000004	292.33745358349347	416.7554964165066
354.66419999999994	292.5285891262023	416.7998108737976
354.758975	292.6446279047083	416.87332209529177
354.8614499999999	292.76737526418066	416.9555247358191
354.9719999999999	292.9065458648693	417.03745413513053
354.99995	292.97807734367416	417.02182265632587
355.1488500000001	293.18577167889424	417.11192832110595
355.2274	293.31431920611607	417.1404807938839
355.34215000000006	293.45323063087955	417.2310693691206
355.4248	293.55247123091294	417.29712876908707
355.530625	293.7281041150525	417.3331458849475
355.61689999999993	293.8935720324478	417.34022796755204
355.67679999999996	294.004002929006	417.3495970709939
355.771625	294.11594591376837	417.4273040862316
355.838	294.24478484808577	417.4312151519143
355.89495000000005	294.3458890733905	417.4440109266096
355.9975	294.51992867313317	417.47507132686684
356.06162500000005	294.637297825546	417.4859521744541
356.12170000000003	294.6991773205301	417.54422267946995
356.184925	294.85723107572653	417.5126189242735
356.26357500000006	294.9874059842695	417.5397440157306
356.35422500000004	295.1251433592113	417.5833066407888
356.35835	295.1875108155691	417.52918918443083
356.4705	295.36348624462164	417.5775137553784
356.46705000000003	295.3741583721887	417.5599416278114
356.54622499999994	295.5468776537014	417.54557234629846
356.595725	295.63270590563945	417.5587440943606
356.62962500000003	295.7511477084779	417.50810229152216
356.675725	295.81052877999775	417.54092122000225
356.724575	295.9186300678277	417.53051993217235
356.769525	296.02817245456043	417.51087754543954
356.84979999999996	296.1713801877636	417.52821981223633
356.84552499999995	296.2219962524965	417.4690537475034
356.8798	296.28911734367074	417.47048265632924
356.96985000000006	296.42341305836413	417.516286941636
356.987125	296.5357729418419	417.43847705815807
357.0231	296.6265904982912	417.4196095017088
357.06072499999993	296.6606614110485	417.46078858895135
357.07607500000006	296.6903179668273	417.4618320331728
357.10839999999996	296.8340016103022	417.3827983896977
357.18522500000006	296.9342341029669	417.4362158970332
357.200525	296.99467038062454	417.4063796193755
357.225225	297.0517062411276	417.39874375887246
357.309775	297.1689396090248	417.4506103909752
357.335375	297.2321063431759	417.4386436568241
357.33689999999996	297.23869028922735	417.43510971077256
357.359625	297.33193738891197	417.387312611088
357.3966500000001	297.3410149452652	417.45228505473494
357.40950000000004	297.42143054573273	417.39756945426734
357.46052499999996	297.483218170255	417.43783182974494
357.51795000000004	297.5496160115733	417.4862839884268
357.54560000000004	297.61111553037273	417.48008446962734
357.60180000000014	297.65070589230265	417.5528941076976
357.59270000000004	297.6658958401752	417.51950415982486
357.62572500000005	297.7216248168792	417.52982518312086
357.65995000000004	297.7690921250497	417.55080787495035
357.68899999999996	297.79403211704675	417.5839678829532
357.73597499999994	297.8567937629091	417.6151562370908
357.75919999999985	297.9185948421307	417.599805157869
357.8066	297.9675525557099	417.6456474442901
357.85402500000004	298.063092443513	417.64495755648704
357.85449999999986	298.076742516133	417.63225748386674
357.905575	298.12626226018693	417.68488773981306
357.94265000000007	298.15207586262034	417.7332241373798
357.96102500000006	298.1964885864682	417.7255614135319
358.00719999999995	298.2701770643866	417.7442229356133
358.06964999999997	298.35633249018895	417.782967509811
358.03679999999997	298.3107883454453	417.76281165455464
358.1234	298.40661365445055	417.84018634554945
358.13485000000003	298.4411070646848	417.82859293531527
358.1626	298.4813039463786	417.8438960536214
358.20930000000004	298.4613139137728	417.95728608622727
358.2154999999999	298.48375306254627	417.94724693745354
358.28100000000006	298.56015471211083	418.0018452878893
358.30822499999994	298.59347328549995	418.0229767144999
358.3754	298.64949888256183	418.1013011174382
358.40117500000014	298.6655246771454	418.13682532285486
358.42505	298.7029388405015	418.1471611594985
358.4484500000001	298.671302098419	418.2255979015812
358.5206250000001	298.7946097011006	418.2466402988996
358.5303499999999	298.78075239652225	418.2799476034775
358.54502500000007	298.7492236869114	418.3408263130887
358.62972499999995	298.86449004857207	418.39495995142784
358.65397500000006	298.88655479990797	418.42139520009215
358.67304999999993	298.85250345997326	418.4935965400266
358.6761	298.84974225410343	418.5024577458966
358.72804999999994	298.8685269957402	418.5875730042597
358.78677500000003	298.9150042213236	418.65854577867646
358.80022499999995	298.90391313587617	418.69653686412374
358.839925	298.9195018646501	418.7603481353499
358.87202500000006	298.9137980893052	418.8302519106949
358.90000000000003	298.92486654495883	418.87513345504124
358.910725	298.9359769692715	418.8854730307285
358.9742250000001	298.96507158008944	418.98337841991076
358.97987499999994	298.9161340320967	419.0436159679032
359.062875	299.02047974456923	419.1052702554308
359.05265	298.94809720383074	419.1572027961693
359.12845000000004	299.01186990600684	419.24503009399325
359.1173	298.95667385249385	419.27792614750615
359.1736250000001	298.99264293934925	419.3546070606509
359.24215000000004	299.0216359514011	419.462664048599
359.26132500000006	298.99509739639626	419.52755260360385
359.2653000000001	298.9263000865113	419.6042999134889
359.31245	298.95253022248954	419.6723697775105
359.38602500000013	298.9877893885655	419.7842606114348
359.40522500000003	298.9616600610888	419.84878993891124
359.45187500000003	298.9804280365002	419.92332196349986
359.46845	298.93107290413053	420.0058270958695
359.5193499999999	298.9784068666336	420.06029313336626
359.56122500000004	298.96602506160247	420.1564249383976
359.6071249999999	298.9859243045388	420.22832569546097
359.64177499999994	298.9307987850322	420.35275121496767
359.66327500000006	298.92519283485944	420.40135716514067
359.7261500000001	298.9047527603978	420.54754723960235
359.76082499999995	298.9066736042704	420.6149763957295
359.755275	298.84804348846785	420.6625065115321
359.84142499999996	298.91562867000215	420.76722132999777
359.8635249999999	298.8624804966525	420.86456950334735
359.89275	298.8055486290295	420.97995137097047
359.991525	298.861052969683	421.12199703031706
360.05634999999995	298.901357620984	421.2113423790159
360.09782499999994	298.8848830232874	421.3107669767125
360.10127500000004	298.8126117151039	421.3899382848962
360.16357500000004	298.8254572762357	421.5016927237644
360.2192	298.8255418262114	421.6128581737886
360.2195750000001	298.75674947070655	421.6824005292936
360.3329499999999	298.8112007181606	421.85469928183926
360.3031749999999	298.69610099632416	421.91024900367563
360.36494999999996	298.7549493158781	421.97495068412184
360.3806249999999	298.64242652786777	422.118823472132
360.42312500000014	298.6614475890896	422.18480241091066
360.48775000000006	298.6315019652421	422.34399803475804
360.5104	298.62388059964917	422.39691940035084
360.53149999999994	298.52945691713046	422.5335430828694
360.59812500000004	298.58113590782165	422.61511409217843
360.64647500000007	298.56564586089	422.7273041391101
360.618875	298.41867662805447	422.81907337194554
360.678825	298.461041872952	422.896608127048
360.7150249999999	298.4098677309233	423.02018226907654
360.718225	298.338531444129	423.09791855587105
360.7626	298.34716212570487	423.17803787429517
360.76787500000006	298.27468672712206	423.26106327287806
360.7873000000001	298.2310481980419	423.34355180195826
360.809725	298.20205242826665	423.4173975717334
360.8630250000001	298.19003049140514	423.5360195085951
360.85395	298.09791111649895	423.60998888350105
360.8744500000001	298.0088036043135	423.74009639568663
360.883875	297.9561975487435	423.8115524512565
360.894325	297.8985169071643	423.89013309283564
360.90857500000004	297.8543841464622	423.96276585353786
360.92530000000005	297.78299131667745	424.06760868332265
360.9325	297.6804633406955	424.1845366593045
361.013625	297.71865514153194	424.30859485846804
360.98625000000004	297.65187405780335	424.3206259421967
360.9900500000001	297.50370647048584	424.4763935295144
361.00962499999997	297.4524421047176	424.56680789528235
361.03739999999993	297.4133427186539	424.661457281346
