Average	Stdev min	Stdev plus
2483.95	2320.621351257656	2647.2786487423436
2484.2	2320.9659349277854	2647.4340650722143
2484.65	2321.830383552841	2647.4696164471593
2484.8	2321.983661753496	2647.6163382465043
2485.1	2322.320117950651	2647.879882049349
2485.4	2322.7723885682385	2648.0276114317617
2485.6	2322.870961411308	2648.3290385886917
2486.0	2323.0763982720737	2648.9236017279263
2486.45	2323.485134154628	2649.4148658453714
2486.6	2323.5652184348382	2649.6347815651616
2487.05	2323.9385427077546	2650.161457292246
2487.3	2324.2070510414387	2650.3929489585616
2487.75	2324.5235085839313	2650.9764914160687
2488.05	2324.944673600155	2651.1553263998453
2488.25	2325.3187645047765	2651.1812354952235
2488.55	2325.6492710268003	2651.4507289732
2488.85	2325.9128111817317	2651.787188818268
2489.25	2326.180727909885	2652.319272090115
2489.5	2326.4121402433643	2652.5878597566357
2489.9	2326.7914778437375	2653.0085221562626
2490.2	2327.048659214826	2653.3513407851738
2490.35	2327.2257298866903	2653.4742701133096
2490.7	2327.5068322508564	2653.8931677491432
2490.95	2327.652579628458	2654.2474203715415
2491.25	2328.0103372338694	2654.4896627661306
2491.7	2328.2992350079103	2655.1007649920894
2491.95	2328.4943561696323	2655.4056438303674
2492.05	2328.618523533562	2655.4814764664384
2492.25	2328.783833775916	2655.716166224084
2492.75	2329.153277844573	2656.346722155427
2493.05	2329.4188675709906	2656.6811324290097
2493.45	2329.7330262312425	2657.166973768757
2493.7	2329.9981063029504	2657.401893697049
2494.25	2330.4394768337515	2658.0605231662485
2494.55	2330.607182225021	2658.4928177749794
2495.0	2331.281644278963	2658.718355721037
2495.25	2331.4816040867468	2659.0183959132532
2495.3	2331.5358097751528	2659.0641902248476
2495.65	2331.742930292803	2659.557069707197
2495.95	2332.1136563518335	2659.786343648166
2496.25	2332.295166280466	2660.204833719534
2496.6	2332.5130108753287	2660.686989124671
2496.95	2332.9215040000668	2660.978495999933
2497.6	2333.3318046607924	2661.8681953392074
2497.95	2333.7055252070863	2662.1944747929133
2498.15	2333.950342570394	2662.3496574296064
2498.35	2334.196938804054	2662.503061195946
2498.65	2334.316109703446	2662.9838902965544
2499.0	2335.0689169193347	2662.9310830806653
2499.25	2335.3134650238085	2663.1865349761915
2499.3	2335.305457407876	2663.2945425921243
2499.5	2335.4148087120598	2663.5851912879402
2499.65	2335.5255731160046	2663.7744268839956
2500.0	2335.8802266635735	2664.1197733364265
2500.35	2336.1040639772173	2664.5959360227826
2500.6	2336.7331638189103	2664.4668361810895
2500.95	2336.930953849865	2664.9690461501345
2501.2	2337.094363289983	2665.3056367100166
2501.45	2337.2463231227753	2665.6536768772244
2501.75	2337.5005327253693	2665.9994672746307
2502.15	2337.70448470694	2666.59551529306
2502.85	2338.2905046799183	2667.4094953200815
2503.15	2338.6974916579256	2667.6025083420745
2503.5	2339.0279659030143	2667.9720340969857
2503.6	2339.1267802953926	2668.0732197046073
2503.8	2339.2157966267723	2668.384203373228
2504.05	2339.427560764032	2668.6724392359683
2504.25	2339.557293725557	2668.942706274443
2504.6	2339.9879105290256	2669.212089470974
2505.2	2340.6091132534975	2669.790886746502
2505.55	2340.9713030188905	2670.12869698111
2505.65	2341.1123827205465	2670.1876172794537
2505.95	2341.350949273697	2670.5490507263025
2506.3	2341.7341773028193	2670.865822697181
2506.55	2341.925738422309	2671.174261577691
2506.9	2342.230361025476	2671.569638974524
2507.3	2342.475820948503	2672.1241790514973
2507.4	2342.500212249985	2672.299787750015
2507.6	2342.776033296125	2672.4239667038746
2507.75	2342.939844062934	2672.560155937066
2507.95	2343.178195676566	2672.721804323434
2508.55	2343.833432830817	2673.2665671691834
2508.9	2344.118053173292	2673.681946826708
2509.2	2344.3993325256233	2674.0006674743763
2509.5	2344.598665863493	2674.401334136507
2509.9	2345.0786118247997	2674.7213881752004
2510.4	2345.4701967502538	2675.3298032497464
2510.55	2345.787299427328	2675.3127005726724
2510.75	2345.9671504676535	2675.5328495323465
2511.0	2346.1728177757077	2675.8271822242923
2511.35	2346.4420635627257	2676.257936437274
2511.55	2346.682333370063	2676.4176666299372
2511.7	2346.9802076251913	2676.4197923748084
2512.0	2347.392892012526	2676.607107987474
2512.35	2347.799924035265	2676.9000759647347
2512.7	2348.1657786355677	2677.234221364432
2512.9	2348.4810534032044	2677.3189465967957
2513.25	2348.8529577516674	2677.6470422483326
2513.4	2348.9018541137925	2677.8981458862077
2513.75	2349.183030349344	2678.316969650656
2513.9	2349.348822550551	2678.451177449449
2514.05	2349.6184108816074	2678.481589118393
2514.55	2350.1594665134276	2678.940533486573
2515.1	2350.947357621024	2679.252642378976
2515.65	2351.632539039284	2679.667460960716
2515.9	2351.8061548990945	2679.9938451009057
2516.2	2351.921395184887	2680.4786048151127
2516.6	2352.2213517515124	2680.9786482484874
2516.9	2352.6042605543284	2681.1957394456717
2517.2	2353.061765575476	2681.3382344245238
2517.45	2353.3114990320673	2681.5885009679323
2517.75	2353.5891413886975	2681.9108586113025
2517.9	2353.7437025271342	2682.056297472866
2518.05	2354.021199175267	2682.078800824733
2518.35	2354.2517748420173	2682.4482251579825
2518.7	2354.6447958765098	2682.75520412349
2519.25	2355.065385921823	2683.434614078177
2519.65	2355.3839733846344	2683.916026615366
2519.8	2355.4021289675566	2684.197871032444
2520.05	2355.4962169988185	2684.603783001182
2520.3	2355.6700816983744	2684.929918301626
2520.35	2355.761338482871	2684.938661517129
2520.7	2356.4608146634914	2684.939185336508
2520.8	2356.522308270417	2685.0776917295834
2521.3	2356.9463873229433	2685.653612677057
2521.45	2357.055816708741	2685.8441832912586
2521.75	2357.4573114834384	2686.0426885165616
2521.85	2357.487511883033	2686.2124881169666
2522.25	2357.8988895687044	2686.6011104312956
2522.55	2358.0205269564144	2687.079473043586
2522.8	2358.1565670911837	2687.4434329088167
2522.95	2358.232218628346	2687.6677813716537
2523.4	2358.5996966022212	2688.200303397779
2523.85	2358.8584017290577	2688.841598270942
2524.05	2359.1338167431713	2688.966183256829
2524.2	2359.4952338273115	2688.904766172688
2524.5	2360.0684032796617	2688.9315967203383
2524.8	2360.179952618158	2689.4200473818423
2525.15	2360.3852358664026	2689.9147641335976
2525.4	2360.6418742519813	2690.158125748019
2525.65	2360.9753890242946	2690.3246109757056
2525.9	2361.298693808342	2690.5013061916584
2526.25	2361.4899092619817	2691.0100907380183
2526.55	2361.765147844227	2691.334852155773
2526.85	2361.9205378047936	2691.779462195206
2527.3	2362.1951545229517	2692.4048454770486
2527.6	2362.57745608554	2692.62254391446
2528.05	2363.0831927325985	2693.016807267402
2528.5	2363.5246988182776	2693.4753011817224
2528.75	2364.0041730422286	2693.4958269577714
2529.0	2364.162807594888	2693.837192405112
2529.3	2364.5128342376142	2694.087165762386
2529.65	2364.7275106299935	2694.5724893700067
2530.05	2364.9338363454385	2695.166163654562
2530.35	2365.2481299318506	2695.451870068149
2530.55	2365.565008258327	2695.5349917416734
2530.7	2365.7060304132297	2695.69396958677
2531.0	2365.946372351287	2696.053627648713
2531.35	2366.2905334432467	2696.409466556753
2531.65	2366.4591179877048	2696.8408820122954
2532.0	2366.8588482539863	2697.1411517460137
2532.2	2366.9194506301483	2697.4805493698514
2532.8	2367.6844041285017	2697.9155958714987
2533.15	2368.000590373444	2698.299409626556
2533.3	2368.142771880853	2698.457228119147
2533.55	2368.2356101242244	2698.864389875776
2533.95	2368.972887951086	2698.927112048914
2534.05	2369.088345364749	2699.0116546352515
2534.4	2369.243286542751	2699.5567134572493
2534.65	2369.4548805200347	2699.8451194799654
2534.95	2369.672211111111	2700.2277888888884
2535.1	2370.00884336222	2700.19115663778
2535.4	2370.425032201852	2700.374967798148
2535.6	2370.606848626981	2700.593151373019
2535.95	2370.840801285937	2701.059198714063
2536.15	2370.976371656974	2701.323628343026
2536.65	2371.323875325162	2701.976124674838
2537.05	2371.893263837045	2702.206736162955
2537.3	2372.1473130706013	2702.452686929399
2537.75	2372.558936379718	2702.941063620282
2538.05	2372.846042722942	2703.2539572770584
2538.15	2372.851398977487	2703.4486010225132
2538.55	2373.215044530807	2703.8849554691933
2539.05	2373.5729698719488	2704.5270301280516
2539.3	2373.7753492678507	2704.8246507321496
2539.5	2374.1384264709604	2704.8615735290396
2539.7	2374.247559703702	2705.1524402962978
2539.9	2374.3648375721946	2705.4351624278056
2540.25	2374.6354248563853	2705.8645751436147
2540.75	2375.072640351797	2706.427359648203
2540.85	2375.113680805926	2706.586319194074
2541.25	2375.6873607965854	2706.8126392034146
2541.35	2375.7966022698415	2706.9033977301583
2541.6	2376.120877449752	2707.079122550248
2541.95	2376.429162943151	2707.4708370568487
2542.35	2376.8319420727757	2707.868057927224
2542.6	2377.0221029243335	2708.1778970756664
2542.8	2377.236839846541	2708.3631601534594
2542.9	2377.2775679444358	2708.5224320555644
2543.4	2377.6790296914724	2709.120970308528
2543.65	2377.9242400832027	2709.3757599167975
2543.9	2378.0371349578213	2709.762865042179
2544.2	2378.28417796967	2710.1158220303296
2544.65	2378.693296308947	2710.606703691053
2545.05	2378.9306227437633	2711.169377256237
2545.55	2379.5851016027786	2711.5148983972217
2545.7	2379.7421439039417	2711.657856096058
2545.8	2379.780242139678	2711.819757860322
2546.0	2379.932844909055	2712.067155090945
2546.2	2380.161871848662	2712.2381281513376
2546.45	2380.368852665331	2712.5311473346687
2546.7	2380.6108371988103	2712.7891628011894
2547.25	2380.9554195110377	2713.5445804889623
2547.6	2381.1000300300325	2714.0999699699673
2547.8	2381.399098560134	2714.2009014398664
2548.05	2381.5605183502576	2714.539481649743
2548.35	2381.847364885717	2714.8526351142827
2548.6	2382.236722802176	2714.963277197824
2548.9	2382.5669305279316	2715.2330694720686
2549.05	2382.720665545731	2715.379334454269
2549.4	2382.8718041892007	2715.9281958107995
2549.65	2383.2765420807755	2716.0234579192247
2549.95	2383.680798101392	2716.2192018986075
2550.25	2384.1031146846262	2716.3968853153738
2550.55	2384.466143168579	2716.6338568314213
2550.75	2384.646455486344	2716.853544513656
2550.95	2384.8366426201674	2717.0633573798323
2551.3	2385.2358256576695	2717.364174342331
2551.7	2385.545523683531	2717.8544763164687
2551.95	2385.733732745558	2718.1662672544417
2552.15	2385.8507892381926	2718.4492107618075
2552.5	2386.158032956202	2718.841967043798
2552.7	2386.3677722147627	2719.032227785237
2552.8	2386.4754377730096	2719.1245622269907
2552.95	2386.666364304842	2719.233635695158
2553.2	2387.014380886913	2719.3856191130867
2553.35	2387.3345564412757	2719.365443558724
2553.7	2387.6662383730345	2719.733761626965
2553.75	2387.701851862178	2719.798148137822
2554.05	2387.817489641767	2720.282510358233
2554.45	2388.1735810464993	2720.7264189535003
2555.1	2388.7957907928967	2721.404209207103
2555.4	2389.056860676492	2721.7431393235083
2555.8	2389.3050751524243	2722.294924847576
2555.95	2389.4653235279593	2722.4346764720403
2556.2	2389.7558351878924	2722.644164812107
2556.65	2390.196620641094	2723.1033793589063
2557.0	2390.473725796798	2723.526274203202
2557.55	2390.836330794383	2724.2636692056176
2557.8	2391.39038489318	2724.2096151068204
2558.15	2391.7059328182586	2724.5940671817416
2558.4	2391.9309638401182	2724.869036159882
2558.55	2392.064122220532	2725.035877779468
2558.85	2392.3566743079473	2725.3433256920525
2559.1	2392.516117226185	2725.6838827738147
2559.4	2392.641671872137	2726.158328127863
2559.75	2393.0368106597443	2726.4631893402557
2560.1	2393.300749402163	2726.8992505978367
2560.3	2393.3904136965166	2727.209586303484
2560.8	2393.9420963813823	2727.657903618618
2560.95	2394.067264224246	2727.8327357757535
2561.25	2394.2302781106373	2728.2697218893627
2561.5	2394.6720946603955	2728.3279053396045
2561.9	2395.1943012371803	2728.60569876282
2562.15	2395.3764184590377	2728.9235815409625
2562.3	2395.5822444968744	2729.017755503126
2562.7	2395.9027877930807	2729.497212206919
2562.95	2396.0915345270128	2729.808465472987
2563.25	2396.366245547986	2730.133754452014
2563.5	2396.538776957043	2730.461223042957
2563.75	2396.914489691193	2730.585510308807
2563.75	2396.914489691193	2730.585510308807
2564.2	2397.4826943595835	2730.917305640416
2564.45	2397.930188866309	2730.9698111336907
2565.15	2398.3950075709877	2731.9049924290125
2565.85	2399.1387901189605	2732.5612098810393
2566.15	2399.377317884493	2732.922682115507
2566.5	2399.68648136317	2733.31351863683
2566.75	2400.0257141265856	2733.4742858734144
2567.1	2400.378705619228	2733.8212943807716
2567.35	2400.6795842088345	2734.0204157911653
2567.7	2401.046737205658	2734.353262794342
2567.85	2401.2380931625835	2734.4619068374163
2567.95	2401.262125515981	2734.6378744840185
2568.45	2401.492378131455	2735.4076218685445
2568.75	2401.8425780559774	2735.6574219440226
2569.15	2402.523989125347	2735.7760108746534
2569.4	2402.697450529394	2736.1025494706064
2569.65	2403.115536599778	2736.1844634002223
2570.05	2403.422428752022	2736.6775712479784
2570.4	2403.98173177202	2736.8182682279803
2570.75	2404.2582960024733	2737.2417039975267
2571.1	2404.5950751479104	2737.6049248520894
2571.4	2404.827973536971	2737.972026463029
2571.7	2405.055438132533	2738.344561867467
2571.95	2405.507374750336	2738.3926252496635
2572.3	2405.8400648804645	2738.759935119536
2572.55	2406.105271936898	2738.9947280631022
2572.65	2406.153971518838	2739.1460284811624
2572.9	2406.498707937709	2739.3012920622914
2573.05	2406.534993168784	2739.5650068312166
2573.6	2407.293535904343	2739.9064640956567
2573.9	2407.4157965451377	2740.3842034548625
2574.3	2407.656338254346	2740.9436617456545
2574.7	2408.051837693901	2741.348162306099
2574.75	2408.089604284641	2741.410395715359
2575.05	2408.533491809371	2741.5665081906295
2575.25	2408.831589059383	2741.668410940617
2575.5	2409.0717872474743	2741.9282127525257
2575.85	2409.1831841667336	2742.5168158332663
2576.0	2409.448506461215	2742.551493538785
2576.05	2409.464143757641	2742.6358562423593
2576.4	2409.928861360295	2742.8711386397054
2576.75	2410.2432809163547	2743.2567190836453
2577.2	2410.592197061482	2743.807802938518
2577.55	2411.127503023179	2743.9724969768213
2577.9	2411.5714396142384	2744.2285603857617
2578.25	2412.2376887095415	2744.2623112904585
2578.65	2412.7083611627268	2744.5916388372734
2579.0	2412.975303041987	2745.024696958013
2579.2	2413.2944244457103	2745.1055755542893
2579.6	2413.5968674994356	2745.6031325005642
2580.1	2414.1672124021293	2746.0327875978705
2580.45	2414.470038860108	2746.4299611398915
2580.5	2414.492921837652	2746.507078162348
2580.9	2415.0431641444948	2746.7568358555054
2581.1	2415.229900223096	2746.9700997769037
2581.6	2415.793064077524	2747.406935922476
2581.8	2415.973705342006	2747.6262946579945
2582.15	2416.479460977517	2747.820539022483
2582.3	2416.6971316673535	2747.902868332647
2582.55	2417.0324858209865	2748.067514179014
2582.85	2417.4884945037084	2748.2115054962915
2583.1	2417.9573646813155	2748.2426353186843
2583.2	2418.0480699476993	2748.3519300523003
2583.4	2418.2541856419	2748.5458143581
2583.8	2418.5981234973406	2749.00187650266
2584.0	2418.8770155308475	2749.1229844691525
2584.6	2419.381841191714	2749.8181588082857
2584.85	2419.7747822960696	2749.9252177039302
2585.3	2420.32966933415	2750.2703306658505
2585.4	2420.539331555401	2750.260668444599
2585.55	2420.620477172824	2750.4795228271764
2585.8	2420.7477052567883	2750.852294743212
2586.05	2420.8823654586045	2751.217634541396
2586.25	2420.9778380972766	2751.5221619027234
2586.45	2421.155573294197	2751.7444267058027
2586.6	2421.4057507054195	2751.7942492945804
2587.1	2421.8263178845464	2752.3736821154534
2587.25	2421.921576853827	2752.578423146173
2587.55	2422.259203220506	2752.840796779494
2587.8	2422.58480699403	2753.0151930059706
2588.45	2423.2076098575185	2753.692390142481
2588.65	2423.562667051648	2753.737332948352
2588.95	2423.727884349582	2754.1721156504177
2589.2	2423.9772412771167	2754.422758722883
2589.5	2424.1459858364483	2754.8540141635517
2589.65	2424.4131170107594	2754.886882989241
2590.05	2424.6657580057886	2755.434241994212
2590.4	2425.0115481661433	2755.788451833857
2590.85	2425.35278703253	2756.3472129674697
2591.2	2425.7316948778407	2756.668305122159
2591.4	2426.0626478983045	2756.7373521016957
2591.9	2426.4050151817282	2757.394984818272
2592.3	2426.743634975879	2757.8563650241213
2592.6	2426.957493378058	2758.2425066219416
2592.9	2427.2920593691233	2758.507940630877
2593.25	2427.423019384661	2759.076980615339
2593.55	2427.701733503181	2759.3982664968194
2594.05	2428.219521800123	2759.8804781998774
2594.2	2428.6039251672914	2759.796074832708
2594.45	2428.7778916051348	2760.122108394865
2594.85	2429.0774826758066	2760.6225173241933
2595.05	2429.454868730992	2760.6451312690083
2595.4	2429.893988024604	2760.9060119753963
2595.65	2430.1156304569954	2761.184369543005
2596.15	2430.579086189633	2761.720913810367
2596.3	2430.7650792128743	2761.834920787126
2596.45	2430.8123004868758	2762.087699513124
2596.85	2431.3663829861093	2762.3336170138905
2597.15	2431.7038531727017	2762.5961468272985
2597.25	2431.8190854162985	2762.6809145837015
2597.6	2432.0498867412043	2763.1501132587955
2597.95	2432.5173928755275	2763.382607124472
2598.3	2432.7955891826446	2763.804410817356
2598.6	2433.1689267398656	2764.0310732601342
2598.65	2433.266120797703	2764.033879202297
2598.9	2433.665046070754	2764.134953929246
2599.1	2433.956153611465	2764.2438463885346
2599.6	2434.280491169372	2764.919508830628
2599.8	2434.7437671579773	2764.856232842023
2600.0	2435.185862256905	2764.814137743095
2600.45	2435.598104348175	2765.3018956518245
2600.85	2436.141386078323	2765.5586139216766
2601.15	2436.6208916331216	2765.6791083668786
2601.45	2436.981925590405	2765.9180744095947
2601.75	2437.2197976054244	2766.2802023945756
2602.0	2437.4281312009857	2766.5718687990143
2602.35	2437.8333519062585	2766.8666480937413
2602.6	2438.0854413737193	2767.1145586262805
2602.9	2438.3892404734574	2767.4107595265427
2603.05	2438.7105722901533	2767.389427709847
2603.4	2438.9261722947995	2767.8738277052007
2603.55	2439.083141636377	2768.016858363623
2603.85	2439.458310733176	2768.241689266824
2604.1	2439.732454541658	2768.4675454583416
2604.25	2439.9040615043987	2768.5959384956013
2604.8	2440.146849407611	2769.453150592389
2605.0	2440.398663431915	2769.601336568085
2605.25	2440.6939685092034	2769.8060314907966
2605.55	2441.1740665425746	2769.925933457426
2605.8	2441.3024012333312	2770.297598766669
2606.05	2441.601991498833	2770.4980085011675
2606.3	2441.8885952860937	2770.7114047139066
2606.6	2442.152926447443	2771.047073552557
2606.85	2442.32149942943	2771.37850057057
2607.05	2442.3683449803834	2771.731655019617
2607.4	2442.7438734817315	2772.0561265182687
2607.65	2442.900409712194	2772.3995902878064
2607.75	2443.0053870379975	2772.4946129620025
2608.2	2443.299848393035	2773.1001516069646
2608.4	2443.4486738458886	2773.3513261541116
2608.55	2443.515920186163	2773.5840798138374
2608.8	2443.968085614466	2773.6319143855344
2609.25	2444.5855305477226	2773.9144694522774
2609.7	2444.9820289100185	2774.417971089981
2609.85	2445.240682219991	2774.459317780009
2610.0	2445.2914695591026	2774.7085304408974
2610.35	2445.5612640378595	2775.1387359621403
2610.5	2445.661442617329	2775.338557382671
2610.55	2445.706293720385	2775.3937062796153
2611.05	2446.104713616909	2775.9952863830913
2611.2	2446.3859836057622	2776.0140163942374
2611.5	2446.450764921494	2776.549235078506
2611.75	2446.829450946827	2776.670549053173
2612.1	2447.2276554421574	2776.9723445578425
2612.2	2447.3235007649664	2777.076499235033
2612.3	2447.3372466282162	2777.262753371784
2612.7	2447.8491279974533	2777.5508720025464
2612.85	2447.8680994775486	2777.831900522451
2613.15	2448.316667509269	2777.9833324907313
2613.45	2448.6175168542313	2778.2824831457683
2613.65	2448.779058048424	2778.5209419515763
2613.9	2449.0246228207498	2778.7753771792504
2614.0	2449.051826321114	2778.948173678886
2614.1	2449.191874063162	2779.008125936838
2614.3	2449.259974551626	2779.3400254483745
2614.65	2449.6341598512436	2779.6658401487566
2615.0	2450.0754718060407	2779.9245281939593
2615.1	2450.158222393476	2780.0417776065237
2615.55	2450.7426958536125	2780.357304146388
2615.95	2451.4794935254345	2780.420506474565
2616.15	2451.5455422839345	2780.7544577160656
2616.3	2451.705012226982	2780.8949877730183
2616.75	2452.0509183389295	2781.4490816610705
2617.25	2452.4856607150687	2782.0143392849313
2617.55	2452.695981244011	2782.4040187559895
2617.75	2452.7609473328607	2782.7390526671393
2617.85	2452.877494715028	2782.8225052849716
2618.2	2453.0338412385877	2783.366158761412
2618.35	2453.129760622374	2783.570239377626
2618.7	2453.5848583563575	2783.815141643642
2618.7	2453.5848583563575	2783.815141643642
2619.05	2454.174145187963	2783.9258548120374
2619.2	2454.35534585556	2784.04465414444
2619.4	2454.5438809142956	2784.2561190857045
2619.7	2454.729063165659	2784.6709368343404
2619.8	2454.7798194159272	2784.820180584073
2620.05	2454.979265161871	2785.1207348381295
2620.3	2455.3087578081795	2785.291242191821
2620.35	2455.404167982334	2785.295832017666
2620.65	2455.5717534016067	2785.7282465983935
2621.0	2455.830692923897	2786.169307076103
2621.3	2455.874155586257	2786.7258444137433
2621.55	2456.3520959576063	2786.747904042394
2622.0	2456.8406829754977	2787.1593170245023
2622.4	2457.502637983502	2787.297362016498
2622.65	2457.698711735858	2787.601288264142
2622.75	2457.9180021961756	2787.5819978038244
2622.9	2458.013705845513	2787.786294154487
2623.1	2458.24433585709	2787.95566414291
2623.5	2458.6195887923614	2788.3804112076386
2623.7	2458.8018192944505	2788.598180705549
2624.1	2459.1254868169026	2789.074513183097
2624.25	2459.1606681217713	2789.3393318782287
2624.55	2459.349977300244	2789.7500226997563
2624.95	2459.637727315846	2790.2622726841537
2625.15	2459.9427740684446	2790.3572259315556
2625.65	2460.446405910767	2790.853594089233
2625.9	2460.701967324063	2791.0980326759372
2626.25	2460.9781406288416	2791.5218593711584
2626.4	2461.1633817823663	2791.636618217634
2626.45	2461.2057943527216	2791.694205647278
2626.65	2461.4597233491027	2791.8402766508975
2626.95	2461.918646918229	2791.9813530817705
2627.3	2462.398483936624	2792.2015160633764
2627.6	2462.923529306704	2792.276470693296
2627.85	2463.057016229452	2792.6429837705477
2627.95	2463.248307537536	2792.6516924624634
2628.15	2463.2996815289703	2793.00031847103
2628.4	2463.4410960269197	2793.3589039730805
2628.75	2463.628870219466	2793.871129780534
2628.95	2463.8035574104	2794.0964425895995
2629.4	2464.0931943324777	2794.7068056675225
2629.6	2464.2980338894904	2794.9019661105094
2629.9	2464.882455478213	2794.917544521787
2630.1	2465.003694771809	2795.196305228191
2630.35	2465.220573488551	2795.4794265114488
2630.35	2465.220573488551	2795.4794265114488
2630.9	2465.90669710561	2795.89330289439
2631.15	2466.1153748451557	2796.1846251548445
2631.35	2466.3238581315068	2796.376141868493
2631.6	2466.709612166142	2796.4903878338578
2631.85	2466.93872840221	2796.76127159779
2632.05	2467.0819803719523	2797.018019628048
2632.5	2467.4050273327503	2797.5949726672497
2633.1	2468.245245746445	2797.9547542535547
2633.3	2468.2963333740736	2798.303666625927
2633.65	2468.775115617933	2798.5248843820673
2633.9	2468.940944474091	2798.8590555259093
2634.2	2469.092580421109	2799.307419578891
2634.4	2469.322927091616	2799.4770729083843
2634.65	2469.4860587174066	2799.8139412825935
2634.95	2469.659203220506	2800.240796779494
2635.5	2470.4589445016786	2800.5410554983214
2635.8	2470.5200556631266	2801.0799443368737
2636.05	2470.7383322327187	2801.3616677672817
2636.2	2470.825999625092	2801.5740003749074
2636.45	2471.0881316627074	2801.8118683372923
2636.55	2471.151549281742	2801.9484507182583
2637.15	2471.9945353613753	2802.305464638625
2637.35	2472.325676035319	2802.374323964681
2637.65	2472.5490384643385	2802.7509615356616
2637.85	2472.821737269036	2802.878262730964
2638.0	2473.0342459781423	2802.9657540218577
2638.35	2473.157301916822	2803.542698083178
2638.5	2473.217665795766	2803.782334204234
2638.7	2473.470432428091	2803.9295675719086
2639.3	2473.9488282472726	2804.651171752728
2639.55	2474.0974463781235	2805.002553621877
2639.85	2474.4065731133446	2805.293426886655
2640.0	2474.597763013918	2805.402236986082
2640.4	2474.957744212671	2805.842255787329
2640.7	2475.2517905808586	2806.148209419141
2641.25	2475.7145430730925	2806.7854569269075
2641.6	2476.028746456397	2807.1712535436027
2641.8	2476.1643758124483	2807.435624187552
2641.9	2476.2760584939483	2807.523941506052
2642.0	2476.319584742191	2807.680415257809
2642.2	2476.546264756873	2807.8537352431267
2642.4	2476.774096228881	2808.0259037711194
2642.8	2477.2126816450004	2808.387318355
2643.0	2477.316566911474	2808.683433088526
2643.25	2477.502941202566	2808.997058797434
2643.4	2477.637097033142	2809.1629029668584
2643.7	2477.842500923232	2809.5574990767677
2644.15	2478.2981760727366	2810.0018239272636
2644.5	2478.4185440815263	2810.5814559184737
2644.95	2478.9655203038546	2810.934479696145
2645.4	2479.487854573573	2811.3121454264274
2645.75	2479.7789558386767	2811.7210441613233
2646.1	2480.1262370131954	2812.0737629868045
2646.2	2480.254647549261	2812.1453524507388
2646.4	2480.505033228853	2812.2949667711473
2646.6	2480.6137355080245	2812.5862644919753
2647.1	2481.1871011644967	2813.012898835503
2647.4	2481.464651143887	2813.3353488561133
2647.7	2481.664130381414	2813.7358696185856
2648.0	2482.1524796688236	2813.8475203311764
2648.25	2482.3325883157527	2814.1674116842473
2648.55	2482.743343016633	2814.3566569833674
2648.8	2482.923057660204	2814.6769423397964
2649.0	2483.219422126716	2814.780577873284
2649.3	2483.4443097147405	2815.15569028526
2649.45	2483.600527586006	2815.2994724139935
2649.9	2484.2416467545327	2815.5583532454675
2650.2	2484.507634454692	2815.8923655453077
2650.6	2484.9526637702857	2816.247336229714
2650.75	2485.0104829861025	2816.4895170138975
2650.85	2485.0494345606744	2816.6505654393254
2651.4	2485.7125231044906	2817.0874768955096
2651.8	2486.1163858433792	2817.483614156621
2652.1	2486.3589670600545	2817.8410329399453
2652.15	2486.3774826758067	2817.9225173241934
2652.4	2486.576177827189	2818.223822172811
2652.75	2486.8624251186966	2818.6375748813034
2653.1	2487.230503105604	2818.969496894396
2653.2	2487.274233465685	2819.1257665343146
2653.55	2487.620052431757	2819.4799475682435
2653.7	2487.6620224165567	2819.737977583443
2653.85	2487.8143788218927	2819.885621178107
2654.05	2487.998961159528	2820.1010388404725
2654.25	2488.4610151427423	2820.0389848572577
2654.7	2488.9139631935186	2820.486036806481
2654.9	2489.3708786950165	2820.4291213049837
2655.1	2489.5270855483905	2820.6729144516094
2655.3	2489.6452083397526	2820.954791660248
2655.6	2489.8440347981405	2821.3559652018594
2655.85	2489.9493444859245	2821.7506555140753
2656.2	2490.1799409709774	2822.220059029022
2656.55	2490.419787515937	2822.6802124840633
2657.05	2490.833431932915	2823.2665680670852
2657.25	2490.9737614690544	2823.5262385309456
2657.25	2490.9737614690544	2823.5262385309456
2657.55	2491.376754560188	2823.723245439812
2657.65	2491.6441943786303	2823.65580562137
2657.85	2491.983103061521	2823.716896938479
2658.0	2492.1374062665122	2823.8625937334878
2658.15	2492.4806681971586	2823.8193318028416
2658.55	2492.9080744497337	2824.1919255502667
2658.75	2493.17648913549	2824.32351086451
2659.05	2493.302458540104	2824.7975414598964
2659.5	2493.617662181895	2825.382337818105
2659.6	2493.650790902758	2825.5492090972416
2660.45	2494.421546113324	2826.4784538866757
2660.65	2494.4641778008727	2826.8358221991275
2660.85	2494.9532625396146	2826.7467374603852
2661.0	2495.08074252818	2826.91925747182
2661.3	2495.411151670765	2827.1888483292355
2661.55	2495.598960533536	2827.5010394664646
2661.9	2496.1224683499	2827.6775316501003
2662.1	2496.225378674132	2827.9746213258677
2662.5	2496.6354468248264	2828.3645531751736
2662.6	2496.677307157821	2828.522692842179
2663.0	2497.060251898468	2828.939748101532
2663.2	2497.224821132797	2829.1751788672027
2663.45	2497.3670463292515	2829.532953670748
2663.65	2497.5156341993024	2829.7843658006977
2663.9	2497.7085742283916	2830.0914257716086
2663.95	2497.771037733412	2830.1289622665877
2664.15	2497.8754454223376	2830.4245545776625
2664.25	2497.932570065552	2830.567429934448
